solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,3,4,3,3,3,0,4,"The problem clearly describes the need to refresh user data during session renewal, hinting at the caching issue. The solution requires understanding Teleport's authentication architecture across multiple layers (API server, auth server, web handler, session context) and adding a new flag that propagates through the stack. The fix involves coordinated changes to 4 files with proper understanding of how web sessions are extended and how user traits flow through the system.",gravitational__teleport-e6d86299a855687b21970504fbf06f52a8f80c74,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:00.755608,4,6,40,1.6127838567197357
2,4,3,4,3,3,3,1,3,"This task requires understanding WebFinger protocol and ActivityPub federation standards, which is specialized domain knowledge. The solution involves modifying two files to handle instance actor queries differently from user queries, with conditional response building based on whether the resource matches the hostname. The problem statement clearly describes what needs to change, making the approach reasonably clear, but implementing it correctly requires understanding how WebFinger responses should be structured for application-level actors.",NodeBB__NodeBB-da0211b1a001d45d73b4c84c6417a4f1b0312575,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:34.820087,2,3,35,1.5563025007672873
2,3,5,5,4,3,4,0,5,"This task requires implementing a complete async event emission system with backoff mechanisms, timer pooling, and fault tolerance across multiple components (AuditWriter, AsyncEmitter, service initialization). The solution spans 8+ files, requires deep knowledge of Go concurrency patterns (channels, timers, sync pools), gRPC streaming, and Teleport's internal architecture including how audit events flow through SSH, Kubernetes proxy, and service components. The integration touches core service initialization code and requires understanding the relationship between streamers, emitters, and audit writers.",gravitational__teleport-e6681abe6a7113cfd2da507f05581b7bdf398540,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:40.633825,8,43,393,2.595496221825574
2,4,3,2,3,2,2,1,2,"The problem clearly describes adding unit support (h/m/s) to a duration parser, with explicit expected use cases. The solution requires creating a regex-based parser function and modifying the existing command to use it. While the regex pattern for parsing durations has some complexity with optional groups and decimal support, this is a well-known pattern. The integration is straightforward - adding a utility function and modifying one command's argument handling.",qutebrowser__qutebrowser-70248f256f93ed9b1984494d0a1a919ddd774892,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:11.633113,2,2,37,1.57978359661681
2,3,4,4,3,3,3,1,4,"This task requires migrating from legacy ReactDOM.render to React 18's createRoot API across multiple files, creating a new ReactRootManager utility class, and updating several components to use the new abstraction. The solution requires deep knowledge of React 18 migration patterns and understanding how dynamic subtrees are managed throughout the codebase. While the pattern (React 18 migration) is well-documented, implementing it consistently across pillify, tooltipify, PersistedElement, TextualBody, and other components requires significant integration work.",element-hq__element-web-d06cf09bf0b3d4a0fbe6bd32e4115caea2083168,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:00.776033,7,37,209,2.322219294733919
2,3,4,4,3,3,3,1,4,"This task requires adding comprehensive type annotations across multiple files in a complex codebase with interdependent models. The gold patch touches 7 files with significant changes to type signatures, TypedDict definitions, and seed handling logic. Understanding the List model's polymorphic seed handling (Thing, SeedDict, SeedSubjectString) and the subject key normalization logic requires deep familiarity with the OpenLibrary codebase architecture.",internetarchive__openlibrary-6fdbbeee4c0a7e976ff3e46fb1d36f4eb110c428,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:05.685891,6,40,269,2.4313637641589874
2,4,3,4,3,2,3,1,4,"The fix requires understanding the device trust enrollment flow and returning the correct device object (currentDev instead of enrolled) when enrollment fails, plus adding a nil check in printEnrollOutcome. The problem statement clearly identifies the nil pointer dereference but the solution requires understanding the ceremony's state machine and which device reference should be returned. Multiple files need modification including test infrastructure changes to simulate the limit-reached condition.",gravitational__teleport-32bcd71591c234f0d8b091ec01f1f5cbfdc0f13c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:44.442348,4,15,63,1.806179973983887
2,4,3,3,3,2,3,1,3,"The task clearly describes adding a skip-existing flag for imports, which hints at the approach but doesn't specify implementation details. The solution requires adding a new CLI flag, modifying the importer interface to accept the flag, implementing pagination-based lookup of existing flags/segments, and conditionally skipping items during import. This requires understanding the Flipt codebase structure including the CLI, importer, and data model, but follows standard patterns for adding CLI options and implementing skip logic.",flipt-io__flipt-dae029cba7cdb98dfb1a6b416c00d324241e6063,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:12.853791,4,12,223,2.3502480183341627
1,3,3,4,4,3,3,0,4,"The fix requires deep understanding of Matrix SDK's room/thread model and read receipt handling. The solution involves iterating over both room and thread timelines and properly scoping read receipt checks, which requires understanding the relationship between Room, Thread, and timeline concepts. The problem statement hints at the issue but doesn't suggest the refactoring approach of extracting a shared function that handles both room and thread timelines uniformly.",element-hq__element-web-dae13ac8522fc6d41e64d1ac6e3174486fdcce0c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:01.321119,1,2,45,1.662757831681574
2,4,4,4,3,3,3,1,4,"This task requires implementing a comprehensive chat allow/deny list feature across multiple layers: database schema changes, user settings, messaging logic, UI components, and migration scripts. The solution requires deep understanding of NodeBB's architecture including user settings handling, messaging permissions, and the upgrade system. While the problem statement clearly describes the expected behavior, implementing it requires coordinating changes across 15+ files spanning backend logic, frontend JavaScript, templates, API schemas, and localization files.",NodeBB__NodeBB-a5afad27e52fd336163063ba40dcadc80233ae10,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.293351,12,20,188,2.2764618041732443
2,3,4,4,3,3,3,1,5,"The problem statement clearly identifies the issue (inconsistent property naming `Flags` vs `flags`) and the solution approach (standardize to lowercase). However, the gold patch reveals this is a major refactoring affecting multiple files across the codebase - creating new interfaces, transformers, view hooks, and modifying modal components. The fix requires deep understanding of the Drive application's architecture, including shares, URLs, and how data flows through transformers from API payloads to internal representations.",protonmail__webclients-0d0267c4438cf378bda90bc85eed3a3615871ac4,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:37.588933,12,35,798,2.902546779313991
2,4,4,4,3,3,3,0,3,"This task requires implementing a comprehensive Trivy-to-Vuls conversion system with a parser library, CLI tool, and data mapping across multiple package ecosystems. The solution involves creating new Go files with complex data structure mappings between Trivy and Vuls models, requiring deep understanding of both vulnerability scanner formats and the Vuls codebase. The problem statement describes the approach clearly but implementing the parser logic with proper OS family validation, reference handling, and library scanner support requires significant domain knowledge.",future-architect__vuls-d18e7a751d07260d75ce3ba0cd67c4a6aebfd967,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:59.494622,11,17,449,2.6532125137753435
2,4,3,4,3,3,3,0,3,"The problem clearly describes the port mismatch issue and expected behavior. The solution requires understanding Teleport's proxy configuration system, including the relationship between generic proxy ports and Kubernetes-specific ports. The fix involves adding a new method to ProxyConfig and modifying the address resolution logic in multiple places, requiring familiarity with the codebase's address handling patterns and Kubernetes proxy configuration.",gravitational__teleport-46a13210519461c7cec8d643bfbe750265775b41,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:37.999449,2,4,38,1.591064607026499
2,4,3,3,3,2,2,1,4,"The problem clearly describes what's needed (add digest field, validation for mutual exclusivity). However, the solution requires changes across 7 files (config, validation, models, report, scan modules) requiring understanding of how image references flow through the system. The pattern of adding an optional alternative identifier with validation is standard, but integrating it consistently across multiple subsystems adds complexity.",future-architect__vuls-9aa0d87a21bede91c2b45c32187456bb69455e92,claude-opus-4-5-20251101,anthropic,2026-01-24T15:50:00.313129,7,8,35,1.5563025007672873
2,4,2,3,2,2,2,1,4,"The task involves adding data-testid attributes across many React components for test automation - a well-documented pattern. However, it requires deep integration across 30+ files in conversation/message views, understanding the component hierarchy to create consistent naming conventions, and passing testid props through multiple component layers. The main difficulty is the breadth of changes and ensuring consistent naming conventions across the codebase.",protonmail__webclients-c6f65d205c401350a226bb005f42fac1754b0b5b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:09.193427,30,89,182,2.2624510897304293
2,4,3,4,3,3,3,1,3,"The problem clearly describes the conflict between POST data and query parameters, hinting that form data should take precedence. The solution requires understanding web.py framework internals, URL parsing, and the custom utils.unflatten function. Changes span two files with interdependent modifications - the main parsing logic and a fix to the setvalue helper that was preventing overwrites.",internetarchive__openlibrary-dbbd9d539c6d4fd45d5be9662aa19b6d664b5137,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:56.018219,2,4,38,1.591064607026499
2,3,4,4,4,3,3,0,4,"This task requires deep understanding of OCI (Open Container Initiative) protocols, the ORAS library for fetching artifacts, and Flipt's internal storage architecture. The solution involves creating a new Source type that implements the SnapshotSource interface, modifying the Store to use lazy initialization via function closures to handle cache invalidation for local OCI stores, and updating the interface signature across multiple source implementations. The change from direct store reference to a factory function pattern to handle the caching issue is a non-obvious architectural decision requiring understanding of the underlying library's behavior.",flipt-io__flipt-e5fe37c379e1eec2dd3492c5737c0be761050b26,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:56.075907,6,15,150,2.1789769472931693
2,4,3,4,3,2,3,1,3,"The problem clearly describes the need to centralize addon resolution and use consistent planIDs structures, pointing toward the solution approach. The fix requires understanding the payment/subscription domain and how addon resolvers work across multiple components. The changes span multiple files with moderate integration needs, replacing a local mapping function with a centralized resolver and restructuring how planIDs are constructed conditionally.",protonmail__webclients-2c3559cad02d1090985dba7e8eb5a129144d9811,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:03.244041,5,10,85,1.9344984512435677
1,4,2,3,2,3,2,1,2,"The problem clearly describes the issue with viewport height units in inline styles, but doesn't hint at the specific solution of replacing 'vh' with 'auto'. The solution requires creating a new transform function and integrating it into the existing transform pipeline, which requires understanding the codebase's transform architecture. The actual code change is straightforward - checking for 'vh' in height styles and replacing with 'auto' - but requires knowledge of the existing transform pattern used in this mail client.",protonmail__webclients-a6e6f617026794e7b505d649d2a7a9cdf17658c8,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:32.334878,2,3,27,1.4471580313422192
1,4,2,4,3,4,3,0,2,This task requires specialized knowledge of X11 display socket conventions across different platforms (macOS/XQuartz vs Linux). The problem statement clearly describes the symptom but only vaguely hints at the solution (mentioning UNIX socket paths like `/private/tmp/...:0`). The fix itself is relatively simple - adding path-based socket detection - but identifying that XQuartz uses full file paths as display names requires domain expertise in X11 protocol variations.,gravitational__teleport-1b08e7d0dbe68fe530a0f08ad408ec198b7c53fc,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:45.041925,1,3,24,1.3979400086720375
1,3,3,4,3,3,2,1,3,"The task requires understanding qutebrowser's quirks system for injecting JavaScript polyfills, including modifying multiple files (webenginetab.py, configdata.yml, eslintrc.yaml) and creating a new JavaScript polyfill file. While the polyfill pattern is standard (TC39 provides the reference implementation), the developer needs deep knowledge of qutebrowser's internal quirks mechanism and how site-specific fixes are injected based on QtWebEngine versions. The existing similar quirks provide a template to follow, reducing some complexity.",qutebrowser__qutebrowser-5e0d6dc1483cb3336ea0e3dcbd4fe4aa00fc1742,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:43.327033,4,4,48,1.6901960800285136
2,4,3,4,3,2,3,1,3,"The task requires understanding RPM filename parsing conventions and modifying error handling to warn instead of fail. The solution involves extending the splitFileName function to handle epoch prefixes and return additional values, plus changing error behavior in two call sites. Domain knowledge of RPM naming conventions and the scanner's architecture is needed, but the pattern of graceful degradation with warnings is well-documented.",future-architect__vuls-2c84be80b65d022c262956cd26fc79d8bb2f7010,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:07.521323,1,3,50,1.7075701760979365
1,4,3,4,3,3,4,1,3,"This XSS vulnerability fix requires understanding of SVG sanitization, DOMPurify library usage, and the email attachment processing pipeline. The solution involves creating a new sanitization method for SVG files and integrating it into the inline image loading flow. While the pattern of using DOMPurify for sanitization is standard, the specific handling of SVG XML declarations and UTF-8 encoding adds complexity.",tutao__tutanota-4b4e45949096bb288f2b522f657610e480efa3e8,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:59.530031,2,7,75,1.8808135922807911
2,4,3,4,3,2,3,1,4,"The problem clearly describes the need to guard against missing room props and unsupported thread notifications. The solution requires understanding React component lifecycle, TypeScript typing, and the Element-web codebase structure including RightPanelStore and notification states. Multiple defensive coding changes across several methods are needed, involving optional chaining, null checks, and conditional rendering patterns that are standard but require careful integration with existing component logic.",element-hq__element-web-ee13e23b156fbad9369d6a656c827b6444343d4f,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:15.162322,1,8,40,1.6127838567197357
3,4,4,4,3,3,3,0,4,"The task description provides detailed requirements including exact struct definitions, helper methods, and output formats, essentially describing the solution. However, implementation is complex requiring changes across 7 files, introducing new data structures (ListenPort), port scanning logic, wildcard expansion, IPv6 handling, and UI updates in multiple report formats. Deep knowledge of the vuls vulnerability scanner's internal architecture is required to properly integrate these changes across the scan, model, and report layers.",future-architect__vuls-83bcca6e669ba2e4102f26c4a2b52f78c7861f1a,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:36.918161,7,12,197,2.296665190261531
2,4,4,4,4,3,3,0,5,"This task requires deep integration across multiple components (devices listing, device actions, link actions, API transformers, and UI modals). The fix involves understanding the relationship between devices, shares, and links, adding a new `haveLegacyName` flag, modifying the rename flow to update both the link and device, and resolving names from root links when empty. The solution touches 11+ files across the codebase with interconnected changes requiring thorough understanding of the drive architecture.",protonmail__webclients-cba6ebbd0707caa524ffee51c62b197f6122c902,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:30.329564,11,21,133,2.1271047983648077
1,3,4,5,4,4,4,0,4,"This task requires deep understanding of Proton Drive's encryption architecture, including address-based vs link-based encryption schemes, share management, and cryptographic key handling. The solution involves implementing a complete migration system with batching, error handling for 404s, and re-encrypting session keys using different key hierarchies. The changes span multiple files across different packages and require understanding of the existing link/share decryption flow to add the useShareKey parameter correctly.",protonmail__webclients-2f2f6c311c6128fe86976950d3c0c2db07b03921,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:02.653036,4,14,138,2.143014800254095
2,3,4,5,3,4,3,0,4,"This task requires implementing a complete OCI (Open Container Initiative) bundle store with digest-aware caching, which demands deep knowledge of OCI specifications, media types, and the oras-go library. The solution involves creating new files (oci.go, file.go), modifying configuration handling across multiple files, and implementing complex file fetching logic with proper error handling for media types and encodings. The integration touches configuration, storage, and introduces entirely new OCI-specific abstractions.",flipt-io__flipt-6fd0f9e2587f14ac1fdd1c229f0bcae0468c8daa,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:22.258952,8,13,339,2.531478917042255
2,4,3,3,2,2,2,1,3,"The problem clearly states the solution direction (use os.environ instead of py3compat.environ), making it moderately hinted. The fix requires changes across multiple files (env.py, manager.py, and py3compat.py) and adds a deprecation warning mechanism. While the core change is simple (replacing py3compat.environ with os.environ), understanding Ansible's plugin architecture and properly deprecating the old API requires framework-specific knowledge.",ansible__ansible-e0c91af45fa9af575d10fd3e724ebc59d2b2d6ac,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:50.847862,4,6,78,1.8976270912904416
3,5,3,3,2,2,2,1,3,"The problem statement explicitly describes the exact solution: add an `override-validation` query parameter to the import API that bypasses specific validation checks. The implementation requires modifying three files across the validation layer and API endpoint, following a standard feature flag pattern. While the changes span multiple files, the logic is straightforward - threading a boolean parameter through the validation function and conditionally skipping checks.",internetarchive__openlibrary-ba3abfb6af6e722185d3715929ab0f3e5a134eed,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:48.340439,3,11,48,1.6901960800285136
1,3,3,4,3,2,3,1,4,"The task requires adding GCP service account support by following the existing patterns for AWS and Azure identities. While the pattern is clear from existing code (adding fields to Identity struct, ASN1 extension OIDs, and encoding/decoding logic), it requires deep understanding of Teleport's certificate identity system and TLS CA internals. The solution touches multiple interconnected components including the Identity struct, RouteToApp, event identity, user metadata, and ASN1 extension handling.",gravitational__teleport-73cc189b0e9636d418c4470ecce0d9af5dae2f02,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:58.966740,1,8,62,1.7993405494535817
2,4,4,4,3,2,3,1,4,"This task requires creating a new React component (KebabContextMenu) with CSS styling, modifying existing context menu infrastructure to support destructive styling and close-on-interaction behavior, and integrating it into the device manager UI across multiple components. The solution involves understanding React patterns, CSS-in-JS conventions, the existing IconizedContextMenu architecture, and properly wiring up callback functions through multiple component layers. While the pattern of context menus is standard, the integration touches 8+ files across CSS, React components, and i18n.",element-hq__element-web-776ffa47641c7ec6d142ab4a47691c30ebf83c2e,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:57.179719,9,16,163,2.214843848047698
1,3,4,4,4,3,3,0,4,"The fix requires converting synchronous `isShown()` methods to async `Promise<boolean>` across multiple files, understanding the NewsListItem interface pattern, and adding business customer checks in multiple locations (ReferralLinkNews and SettingsView). The solution involves deep integration with the existing news/settings architecture and requires understanding TypeScript async patterns, the customer type system, and how visibility is managed across the application.",tutao__tutanota-fbdb72a2bd39b05131ff905780d9d4a2a074de26,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:52.148328,8,12,263,2.4216039268698313
2,4,3,4,3,3,3,1,4,"The task requires implementing a new helper function `luqum_replace_child` for tree manipulation and integrating it into the work-to-edition query conversion logic. It requires understanding luqum's tree structure (BaseOperation, Group, Unary types) and how the existing query conversion system works. The solution follows a standard tree manipulation pattern but requires deep integration with the existing codebase, including handling callable field mappings and recursive query conversion.",internetarchive__openlibrary-431442c92887a3aece3f8aa771dd029738a80eb1,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:27.161932,2,8,56,1.7558748556724917
2,4,4,4,4,3,3,1,3,"This task requires building a complex multi-input TOTP component with focus management, paste handling, keyboard navigation, and responsive sizing. It demands deep React knowledge including refs, event handling, and custom input behavior. While the pattern exists (split OTP inputs), the implementation requires careful handling of edge cases like backspace behavior, selection states, and input validation across multiple interconnected input fields.",protonmail__webclients-08bb09914d0d37b0cd6376d4cab5b77728a43e7b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:17.950766,4,8,321,2.507855871695831
2,4,3,4,3,2,3,1,3,"The task requires implementing a bulk increment method across three different database backends (MongoDB, PostgreSQL, Redis), each with their own specific APIs for batch operations. The problem description clearly indicates what's needed (bulk increment for sorted sets), and the pattern follows existing database adapter conventions. The main complexity lies in understanding each database's bulk operation APIs (MongoDB's initializeUnorderedBulkOp, Redis's multi, PostgreSQL's Promise.all fallback) and returning consistent results.",NodeBB__NodeBB-6ea3b51f128dd270281db576a1b59270d5e45db0,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:56.111099,3,4,37,1.57978359661681
1,3,4,5,4,4,4,0,5,"This fix requires deep understanding of Ansible's task execution internals, including how loops, delegation, and variable management interact across multiple components (TaskExecutor, VariableManager, worker processes). The solution involves refactoring delegation calculation to happen at the right point in execution, modifying the TaskExecutor constructor signature, adding new methods, and changing default behavior in get_vars - all tightly integrated changes across 6 files that must maintain backward compatibility while eliminating redundant calculations.",ansible__ansible-42355d181a11b51ebfc56f6f4b3d9c74e01cb13b,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:34.379735,6,14,89,1.954242509439325
2,4,3,4,3,2,2,1,3,"The task requires creating a utility function for better QObject representation and integrating it across multiple files. It demands Qt/PyQt knowledge (metaObject(), objectName(), className()) and understanding of the codebase structure. The solution pattern (custom repr function) is standard, but proper handling of edge cases (None, non-QObject, existing rich repr) and integration across app.py, eventfilter.py, and modeman.py adds moderate complexity.",qutebrowser__qutebrowser-0d2afd58f3d0e34af21cee7d8a3fc9d855594e9f,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:59.733324,4,7,50,1.7075701760979365
2,4,4,5,4,4,3,0,4,"This task requires deep knowledge of Ansible's internal YAML handling, including custom loaders/dumpers, vault encryption, trust propagation via datatags, and the templating system. The solution spans multiple files with interconnected changes to constructor, dumper, filter, and module utilities. The problem statement describes expected behavior clearly but the implementation requires understanding Ansible's custom type system and how trust/origin metadata flows through YAML parsing and serialization.",ansible__ansible-1c06c46cc14324df35ac4f39a45fb3ccd602195d,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:15.883432,4,12,71,1.8573324964312683
2,4,3,4,3,2,2,1,3,"The problem clearly describes the missing language field and provides the expected Amazon API structure, giving a clear direction for the solution. The fix requires understanding the OpenLibrary vendors module architecture, Amazon API response structure, and the serialize/clean_metadata pipeline. While the pattern is common (extracting and propagating a new field), it touches multiple functions across files and requires domain knowledge of the codebase's data flow.",internetarchive__openlibrary-2fe532a33635aab7a9bfea5d977f6a72b280a30c,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:22.787347,2,6,28,1.462397997898956
0,4,3,4,3,3,3,0,3,"The fix requires understanding BSD-specific sysctl behavior (multiline values, different output formats) and Ansible's fact gathering internals. The solution involves modifying multiple files (sysctl.py and openbsd.py) with changes to handle edge cases like multiline values and command errors. The problem statement only describes the symptom without hinting at the root cause being sysctl parsing issues.",ansible__ansible-709484969c8a4ffd74b839a673431a8c5caa6457,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:41.830619,3,5,88,1.9493900066449128
2,4,3,4,3,3,3,1,3,"The task requires understanding browser capability detection patterns, MIME type handling, and the existing codebase structure across multiple files. The solution involves adding new format constants, browser detection functions using the existing Version class pattern, and simplifying the MIME type parser. While the problem statement provides good direction on what needs to be done, implementing it requires knowledge of the browser detection utilities and how the supported image types are managed across the codebase.",protonmail__webclients-01b519cd49e6a24d9a05d2eb97f54e420740072e,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:23.455599,3,6,41,1.6232492903979006
2,4,3,4,3,3,3,1,3,"The problem clearly describes the expected behavior with signal names and different states for SIGTERM vs crashes. The solution requires understanding Qt's QProcess exit status handling, Python's signal module, and the existing guiprocess architecture. Multiple methods need to be added (was_sigterm, _crash_signal) and several existing methods modified, requiring moderate integration with the existing outcome/state tracking system.",qutebrowser__qutebrowser-5cef49ff3074f9eab1da6937a141a39a20828502,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:05.195782,2,6,43,1.6434526764861874
1,2,4,4,4,3,3,0,4,"This task requires deep understanding of Proton's authentication and session management internals across multiple files. The solution involves consolidating two separate functions into one, using an existing shared library function (getPersistedSessions), and properly propagating session data through the authentication context. The problem statement is vague about the actual implementation details, and the fix touches 4 files with interconnected changes to session handling logic.",protonmail__webclients-3f22e2172cbdfd7b9abb2b1d8fd80c16d38b4bbe,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:07.177377,4,7,138,2.143014800254095
2,3,4,4,4,3,3,0,4,"This fix requires deep understanding of Ansible's error handling, YAML parsing, and vault decryption subsystems. The solution involves modifying error class properties to be lazy-evaluated, passing context objects through multiple call chains, and ensuring YAML position information is preserved. Changes span 7 files across errors, parsing, vault, and playbook modules, requiring careful coordination of the `.obj` attribute propagation.",ansible__ansible-f8ef34672b961a95ec7282643679492862c688ec,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:46.692597,7,10,52,1.724275869600789
2,4,3,3,3,2,2,1,3,"The problem clearly describes extracting logic from a React hook into separate helper functions for testability, which is a well-known refactoring pattern. The solution requires understanding React hooks, state management (converting mutable variable to useState), and the specific domain of mail folder operations. The complexity is moderate as it involves creating a new helper file, extracting multiple functions, and updating the hook to use these helpers while changing from a mutable variable to React state.",protonmail__webclients-dfe5604193d63bfcb91ce60d62db2f805c43bf11,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:35.307333,2,6,406,2.60959440922522
1,4,4,5,4,4,4,0,4,"This task requires deep understanding of Teleport's role-based access control system, migration mechanisms, and trusted cluster connectivity. The fix involves understanding how OSS users map roles across clusters (admin-to-admin mapping) and modifying multiple files across the codebase including role definitions, migration logic, and CLI commands. The solution reverses a design decision by keeping users on the admin role rather than migrating to a new ossuser role, which requires understanding the implicit trust relationships between clusters.",gravitational__teleport-b5d8169fc0a5e43fee2616c905c6d32164654dc6,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:08.489472,5,10,61,1.792391689498254
2,4,4,4,3,3,3,1,4,"This task requires extracting logic into a custom React hook (useRenewToggle), implementing a confirmation modal pattern, and creating multiple test provider utilities. It demands deep knowledge of React patterns, the proton-components library internals, and testing infrastructure. The solution involves creating new files across multiple packages and understanding the existing modal/notification systems.",protonmail__webclients-5e815cfa518b223a088fa9bb232a5fc90ab15691,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:22.942981,7,10,180,2.257678574869185
2,4,3,4,3,3,3,0,4,"The fix requires understanding the OFREP protocol, Flipt's internal architecture, and how flags are stored/retrieved. The solution involves adding a store dependency to fetch all flags when none are specified, filtering by flag type and enabled status. Multiple files need coordinated changes including dependency injection modifications and new interface definitions.",flipt-io__flipt-3b2c25ee8a3ac247c3fad13ad8d64ace34ec8ee7,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:02.937606,5,7,53,1.7323937598229686
1,3,3,3,3,2,2,1,3,The task requires understanding React state management patterns to consolidate multiple state variables and add button disabling logic to prevent double-clicks. The problem statement vaguely hints at validation issues but doesn't specify the exact solution. The fix involves refactoring state management from separate useState calls to a combined state object and adding a disabled state for the button - a moderately common React pattern requiring framework knowledge.,element-hq__element-web-ce554276db97b9969073369fefa4950ca8e54f84,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:34.482948,1,2,33,1.5314789170422551
2,4,2,3,2,1,2,1,3,"The task clearly describes adding environment variable support for Kubernetes cluster selection in tsh CLI. The solution follows an existing pattern already used for other environment variables (TELEPORT_CLUSTER, TELEPORT_SITE). The main complexity is understanding the existing code structure and properly integrating with the existing environment variable handling and refactoring it slightly for better organization.",gravitational__teleport-a95b3ae0667f9e4b2404bf61f51113e6d83f01cd,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:11.968901,1,6,70,1.8512583487190752
2,3,4,4,4,3,3,1,5,"This task requires implementing bulk increment operations across three different database backends (MongoDB, PostgreSQL, Redis) with their specific APIs, plus refactoring multiple dependent modules (posts/delete.js, topics/delete.js, user/delete.js, notifications.js) to use bulk operations instead of iterative ones. The solution demands deep understanding of NodeBB's database abstraction layer and how various subsystems interact during post purging operations. The integration is pervasive, touching cache invalidation, multiple database operations, and requiring coordinated changes across the codebase.",NodeBB__NodeBB-767973717be700f46f06f3e7f4fc550c63509046,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:22.031029,9,10,324,2.5118833609788744
2,4,3,4,3,2,3,1,2,"This task requires implementing a new KeyStore interface with specific cryptographic operations (RSA, TLS, SSH, JWT) which demands deep knowledge of Teleport's internal types and Go's crypto libraries. While the problem statement clearly describes what's needed and follows a standard interface pattern, the implementation requires understanding PEM encoding, SSH signers, and the CertAuthority data structures. The solution is a greenfield addition creating new files with defined interfaces.",gravitational__teleport-f432a71a13e698b6e1c4672a2e9e9c1f32d35c12,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:20.421281,2,2,167,2.225309281725863
2,4,3,3,2,2,2,1,3,"The task requires creating a centralized utility module for API token management with CRUD operations. While the problem statement clearly describes what's needed (list, create, get, update, delete, log tokens), implementing it requires understanding the existing database abstraction layer and how tokens are stored. The solution involves restructuring existing functions under a `tokens` namespace and adding new utility functions, with moderate integration across settings controller and middleware.",NodeBB__NodeBB-7b8bffd763e2155cf88f3ebc258fa68ebe18188d,claude-opus-4-5-20251101,anthropic,2026-01-24T15:49:12.385228,3,3,77,1.8920946026904804
3,5,3,3,2,2,2,1,3,"The problem statement explicitly describes the exact precedence logic needed (CLI flag > TELEPORT_CLUSTER > TELEPORT_SITE > empty), making the solution approach very clear. The implementation requires understanding the kingpin CLI framework and modifying multiple flag definitions across the codebase, plus adding a new helper function. The pattern of environment variable precedence is standard, but integration touches many commands and requires removing existing Envar bindings.",gravitational__teleport-10123c046e21e1826098e485a4c2212865a49d9f,claude-opus-4-5-20251101,anthropic,2026-01-24T15:48:10.397678,1,14,102,2.012837224705172
