solution_hint,problem_clarity,solution_complexity,domain_knowledge_required,logical_reasoning_required,atypicality,verification_difficulty,standard_pattern_available,integration_complexity,reasoning,_task_id,_model,_provider,_extracted_at,num_files_modified,num_hunks,num_lines_changed,log_lines_changed
2,4,2,4,2,2,2,1,2,"The problem statement clearly identifies the issue (missing `classes_` attribute) and hints at the solution (need to access `estimators_[i].classes_`). The fix requires overriding the `fit` method to add a `classes_` attribute that aggregates classes from individual estimators, following the existing pattern in `ClassifierChain`. Domain knowledge of scikit-learn's classifier interface conventions is needed, but the solution is straightforward once the pattern is understood.",scikit-learn__scikit-learn-14629,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:53.408091,1,2,24,1.3979400086720377
1,5,1,3,2,2,2,1,2,"The problem is crystal clear with a minimal working example showing the exact regression. The fix is trivial - changing the tuple delimiter from '()' to '(', ',)' to ensure single-element tuples get the trailing comma. This is a well-known Python idiom for single-element tuples. The main challenge is locating the exact code in lambdify.py that handles tuple formatting, requiring some framework knowledge but straightforward once found.",sympy__sympy-23262,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:52.654460,1,1,4,0.6989700043360189
1,4,2,4,3,3,2,0,3,"The fix requires understanding Django's model inheritance system, specifically how primary keys are inherited through OneToOneField parent links. The solution adds a condition to skip the warning for inherited PKs that are parent links, which requires knowing the internal representation of multi-table inheritance. While the code change is small, identifying that inherited PKs use OneToOneField with parent_link=True requires deep Django ORM knowledge.",django__django-13925,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:56.920957,1,1,5,0.7781512503836436
3,5,1,4,2,2,2,1,3,"The hints in the issue explicitly describe the exact solution needed (calling `_set_col_formats()` and setting `self.data.cols`). The fix is trivially simple (just 2 lines), but requires understanding astropy's internal ASCII I/O architecture to know that the HTML writer needs to call the same formatting methods as other writers. The problem and expected behavior are crystal clear with reproducible examples.",astropy__astropy-13453,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:52.946935,1,1,2,0.47712125471966244
3,5,1,3,2,2,2,1,2,"The problem statement explicitly provides the exact solution - adding curly brackets around the LaTeX expressions to handle double superscripts. The fix is trivial string formatting changes in 3 locations. The main requirement is knowing where these _latex methods are located in the secondquant module, but the fix pattern is clearly stated in the problem description.",sympy__sympy-21930,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:50.377660,1,3,6,0.8450980400142568
3,5,2,4,2,2,2,1,2,"The hints provide the exact solution approach, pointing to the specific file and class (EvaluateFalseTransformer) and even showing the correct AST module names to use. The solution requires understanding Python's AST module and SymPy's parsing internals, but follows an existing pattern in the codebase for handling operators. The fix is a straightforward extension adding a new visit_Compare method following the established pattern.",sympy__sympy-24661,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:57.986140,1,1,23,1.380211241711606
2,4,3,4,3,2,3,1,4,"The task requires extending the `:private-members:` option to accept specific member names like `:members:` already does. The solution involves modifying option parsing, creating a new merge function, and updating multiple documenters' filter logic. This requires understanding Sphinx autodoc internals including option handling and member filtering, but follows existing patterns from `:special-members:` implementation.",sphinx-doc__sphinx-8035,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:08.199683,1,6,46,1.6720978579357175
2,4,2,4,2,2,2,1,3,"The problem clearly states that RenameModel with db_table should be a noop, which hints at the solution approach. The fix requires understanding Django's migration operations system, specifically how RenameModel.database_forwards works and the relationship between model names and db_table. The actual code change is straightforward - adding a comparison check and early return - but requires knowledge of Django migration internals to locate and implement correctly.",django__django-14999,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:15.601414,1,1,11,1.0791812460476249
3,5,1,3,2,2,2,1,2,"The problem statement explicitly identifies the exact line to change and provides the exact fix (adding multi_class parameter). The solution is a trivial one-line change replacing fit_intercept with multi_class in the LogisticRegression constructor. While some understanding of scikit-learn's logistic regression internals is needed to verify the fix is correct, the actual code change is straightforward once the bug is understood.",scikit-learn__scikit-learn-11578,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:46.368333,1,1,2,0.47712125471966244
3,5,2,4,3,3,3,1,2,"The problem statement explicitly provides the exact solution approach with detailed explanation of `__main__.__spec__` and `__main__.__spec__.parent`. The fix is straightforward once you understand Python's module import system and `__spec__` attribute. However, it requires specialized knowledge about Python's `-m` module execution and Django's autoreload mechanism.",django__django-13837,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:55.149021,1,1,10,1.0413926851582251
2,4,2,3,3,2,2,1,2,"The hints clearly identify the root cause (different random seeds for n_jobs=1 vs n_jobs>1), pointing toward the solution. The fix is straightforward - generate seeds before the branching and use them consistently in both code paths. However, it requires understanding scikit-learn's random state handling and the k-means parallelization logic to implement correctly.",scikit-learn__scikit-learn-9288,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:58.271935,1,2,7,0.9030899869919435
2,4,3,4,4,3,3,0,3,"The problem is clearly stated with a reproducible example, and the hints provide direction about the issue with `attrs[1]` vs proper attribute handling. However, the solution requires deep understanding of xarray's attribute merging system and the interplay between Dataset/DataArray/Variable attributes and coordinates. The fix involves restructuring how attributes are preserved post-computation rather than during, handling multiple edge cases like when x gets promoted to Dataset.",pydata__xarray-7229,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:27.481597,1,2,29,1.4771212547196624
3,4,1,3,3,2,2,1,2,"The hints explicitly identify the solution: the `_e_step()` call needs to be moved after `_set_parameters(best_params)` is called. The fix itself is trivial - just moving a code block from one location to another within the same function. However, understanding WHY this fix works requires knowledge of how GaussianMixture's EM algorithm uses internal parameters as attributes, which the hint also explains. The test cases clearly verify correctness by checking fit_predict matches predict when n_init>1.",scikit-learn__scikit-learn-13142,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:49.632911,1,2,10,1.0413926851582251
2,4,2,4,3,2,2,1,3,"The hints explicitly mention using `check_cv` to transform the generator, which is the exact solution. The fix requires understanding scikit-learn's cross-validation internals (check_cv, is_classifier) and how generators get exhausted when reused. The code change is straightforward once you know the pattern - call check_cv once at the start of fit() and pass the result to the inner function instead of self.cv.",scikit-learn__scikit-learn-25973,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:58.709062,1,5,12,1.1139433523068367
2,4,1,4,2,2,2,1,2,"The hint explicitly identifies the root cause: 'returns' vs 'return' field naming discrepancy between Napoleon and autodoc. The fix is trivial once understood - just adding 'returns' as an alternative to 'return' in two condition checks. However, finding this requires understanding Sphinx's autodoc internals and how Napoleon generates docstring fields differently.",sphinx-doc__sphinx-9673,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:18.858596,1,1,4,0.6989700043360189
3,4,3,4,3,3,2,1,3,"The hints provide explicit guidance including code snippets showing where to add 'choices' to non_database_attrs, and discussion about making it field-class specific. However, the actual solution requires understanding Django's schema migration internals and involves moving the non_database_attrs list from the schema editor to the Field class itself, allowing per-field customization. This requires knowledge of Django's ORM field system and migration framework, but the change pattern is relatively straightforward once understood.",django__django-15561,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:27.490666,2,2,35,1.5563025007672873
1,4,1,3,2,2,2,1,2,"The problem is clearly stated (support pipe syntax for union types) and the hints mention the existing 'or' syntax support. The fix is trivial - just adding '\s*\|\s*' to an existing regex pattern for delimiters. However, finding this specific location requires understanding Sphinx's Python domain internals and how type cross-references are processed.",sphinx-doc__sphinx-9258,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:15.033062,1,1,2,0.47712125471966244
2,4,3,4,3,2,2,1,4,"The task requires exposing a max_iter parameter through multiple layers of the dictionary learning API (SparseCoder, DictionaryLearning, MiniBatchDictionaryLearning, and their underlying functions). While the pattern is straightforward (adding a parameter and threading it through), it requires understanding the library's internal architecture and multiple interconnected classes/functions. The hints in the discussion directly point to the solution approach of passing the parameter to LassoLars.",scikit-learn__scikit-learn-12682,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:48.112563,2,24,90,1.9590413923210936
3,5,1,3,2,2,2,1,2,"The hints explicitly state that make_bytes should be adapted to handle memoryview objects by casting them to bytes, and even reference the specific function. The fix is trivial - adding memoryview to an existing isinstance check and calling bytes() on it. The problem is crystal clear with explicit reproduction steps and expected behavior. Only basic Django HTTP response knowledge is needed to locate and understand the make_bytes method.",django__django-11133,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.810577,1,1,2,0.47712125471966244
3,5,1,2,1,2,2,1,1,"The problem statement explicitly provides the exact solution - changing $ to \Z in the regex to prevent trailing newline matching. This is a trivial one-character change in two places. The only knowledge needed is understanding Python regex anchors, which is standard library knowledge. The fix is self-contained with no integration complexity.",django__django-11099,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.391509,1,2,4,0.6989700043360189
1,4,4,4,4,3,3,0,4,"This task requires deep understanding of pylint's pyreverse internals including AST handling with astroid, the inspector/diagrams architecture, and how type annotations work in Python. The solution spans 4 files with new utility functions for annotation extraction, modifications to inference logic, and changes to the UML writer output formatting. The problem is clearly stated but the solution requires understanding multiple interconnected subsystems and creating new annotation handling logic that wasn't present before.",pylint-dev__pylint-4551,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:28.756315,4,7,126,2.103803720955957
1,4,2,4,2,2,2,1,2,"The problem clearly describes the bug (viewcode creating epub pages despite config setting), but doesn't hint at where the fix should go. The solution requires understanding Sphinx's builder system and the viewcode extension internals to know that collect_pages() needs early-return guards. The fix itself is simple conditional logic, but finding the right location requires domain knowledge of Sphinx's extension architecture.",sphinx-doc__sphinx-8721,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:13.595098,1,1,4,0.6989700043360189
2,5,3,4,3,3,2,0,3,"The problem is crystal clear with a minimal reproducible example and the author even states they've identified the issue in codegen. The fix requires understanding SymPy's code generation internals, specifically how InputArgument and dimension metadata work for array types (MatrixSymbol, IndexedBase). The solution involves adding a helper function and handling the case where array symbols in argument_sequence aren't found in the expression atoms, which requires moderate integration with existing routine() method logic.",sympy__sympy-16792,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:36.886542,1,3,16,1.2304489213782739
3,5,1,2,1,1,2,1,1,"The problem statement explicitly shows both the current incorrect output and the desired correct output with the exact LaTeX string needed, making the solution obvious. The fix is a trivial one-liner change to add parentheses in a format string. The only knowledge needed is basic understanding of LaTeX syntax and string formatting.",sympy__sympy-18763,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:41.380035,1,1,2,0.47712125471966244
2,4,2,4,3,3,2,0,3,"The hint mentions it should be possible to prevent the subquery when dealing with a single alias, pointing toward the solution direction. The fix is simple (2 lines) but requires deep understanding of Django's SQL compiler internals, specifically how alias_refcount and alias_map work, and why get_initial_alias() needs to be called first. The problem is well-documented with clear SQL examples showing the regression.",django__django-12965,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:34.700966,1,1,2,0.47712125471966244
3,4,2,4,3,3,2,1,3,"The hints explicitly describe the solution approach - connecting a signal receiver to update LEVEL_TAGS when settings change, referencing a previous ticket (#16574) and the override_settings_tags() hook pattern. The solution requires understanding Django's AppConfig.ready() pattern, the setting_changed signal mechanism, and how module-level constants interact with Django's test override system. While the code change is small, it requires specific knowledge of Django's internal patterns for handling dynamic settings updates.",django__django-15127,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:18.532180,1,1,11,1.0791812460476249
3,4,1,3,2,1,2,1,2,"The hints explicitly point to the PathCollection.set_paths implementation as the solution, and the gold patch confirms this is just moving/copying that simple 2-line implementation to the base Collection class. The fix is trivial - replacing a NotImplementedError with the actual setter logic. Some matplotlib collections knowledge is needed to understand the class hierarchy, but the pattern is standard getter/setter.",matplotlib__matplotlib-26342,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:09.885832,1,2,7,0.9030899869919435
1,4,2,4,3,3,2,0,2,"The bug involves understanding the Hermite Normal Form algorithm and its handling of matrices where rows exceed columns. The fix requires understanding that the loop bounds were incorrectly limiting iteration to min(m,n) rows instead of checking for pivot exhaustion dynamically. Domain knowledge of HNF algorithm is needed, but once understood, the fix is a straightforward loop condition change.",sympy__sympy-23413,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:52.949908,1,1,11,1.0791812460476249
2,4,4,5,4,3,4,0,4,"This task requires deep understanding of Django's database schema editor, migrations system, and how foreign key relationships are managed across multiple database backends. The solution involves changes in 4 different files across base schema, SQLite schema, Oracle features, and the related fields module. The hints provide direction but the implementation requires understanding how db_params propagate through the system and how ALTER operations handle collation changes for related fields.",django__django-15629,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:29.233035,4,6,42,1.6334684555795864
1,4,2,4,3,3,2,0,3,"The problem is clearly described with a minimal reproducible example showing coordinates being demoted to variables. The fix is simple (union set operation to include all original coords), but requires understanding xarray's internal distinction between coordinates and variables, and specifically how the Coarsen.construct method handles coordinate preservation. The solution requires knowledge of xarray internals but the actual code change is straightforward once the issue is understood.",pydata__xarray-7233,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:30.597668,1,1,5,0.7781512503836436
3,5,2,3,2,2,2,1,2,The problem statement explicitly identifies the root cause in `_format_float()` and suggests using `str(value)` as the solution. The hints confirm this approach. The fix is straightforward - replacing the complex formatting logic with Python's default `str()` conversion while keeping the 20-character limit handling. The main challenge is understanding FITS format constraints and ensuring the simplified approach doesn't break existing behavior.,astropy__astropy-14508,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:57.696013,1,1,24,1.3979400086720377
2,4,3,4,3,3,2,1,3,"The task requires understanding Django's ModelForm metaclass system and how formfield_callback is processed. The solution involves moving formfield_callback from being a class attribute handled specially in the metaclass to being a Meta option like other form configuration. This requires deep knowledge of Django's form internals but follows an existing pattern used by other Meta options like widgets, labels, etc.",django__django-15916,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:32.574836,1,3,13,1.146128035678238
2,4,3,4,3,2,3,1,4,"The task requires adding getter/setter methods to Text objects and modifying backend code to use the GraphicsContext state instead of rcParams. The problem statement clearly describes the approach needed (adding getters/setters and adjusting backends via GraphicsContext), but implementation requires understanding matplotlib's backend architecture across multiple files (text.py, backend_agg.py, backend_cairo.py). The pattern follows existing getter/setter patterns in the codebase, but integrating with multiple backend rendering systems requires deep knowledge of matplotlib internals.",matplotlib__matplotlib-25775,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:08.165577,3,12,39,1.6020599913279623
2,4,2,4,3,4,3,0,2,"The task requires deep understanding of Python's module import system (__spec__, __main__, runpy behavior) and Django's autoreloader. The hints explicitly mention the correct approach (checking for __main__ suffix vs using parent). The fix itself is relatively simple conditional logic, but knowing what conditions to check requires specialized knowledge of how Python handles -m module execution.",django__django-14311,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:03.645311,1,1,9,1.0
2,4,2,3,2,2,2,1,2,"The hints explicitly suggest special-casing Enum types in the object description logic, pointing directly to the solution approach. The fix is straightforward - adding an elif branch to handle enum.Enum instances before falling through to repr(). The main challenge is knowing where in Sphinx's codebase the object_description function lives and understanding its role in rendering default values.",sphinx-doc__sphinx-9281,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:15.687598,1,2,7,0.9030899869919435
1,5,1,3,2,1,2,1,2,"The problem is crystal clear with a complete reproducer and traceback showing the exact error. The solution is a simple one-liner type conversion (DataArray to Dataset) before passing to the merge function. This is a common pattern of handling type compatibility at method entry points, requiring basic xarray knowledge to know about to_dataset() but minimal reasoning once the error is understood.",pydata__xarray-3677,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:18.749950,1,1,1,0.3010299956639812
3,4,1,4,2,2,2,1,2,"The hints explicitly state this is a typo fix and point to the exact line number. The actual fix is trivial - changing 'f' to 'F' on one line. However, understanding WHY this fix works requires deep knowledge of polynomial factorization algorithms and the difference between the square-free part (f) and the original polynomial (F). The test case clearly demonstrates the expected behavior.",sympy__sympy-19040,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:43.171763,1,1,2,0.47712125471966244
1,3,4,5,4,4,4,0,3,"This task requires deep Django ORM knowledge including Exists, OuterRef, and Q objects for subquery-based filtering to avoid duplicates. The hints discuss previous failed approaches (DISTINCT, annotate) that caused issues with custom fields, making the solution non-obvious. The fix uses a sophisticated subquery pattern with Exists() to deduplicate without relying on DISTINCT, which requires understanding both the ORM internals and the historical context of why simpler solutions failed.",django__django-13315,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:43.700447,1,1,12,1.1139433523068367
3,4,3,4,4,3,3,0,3,"The problem statement includes a complete diff showing the exact solution approach, making the hint level very high. However, the actual implementation requires understanding SymPy's modular arithmetic internals, handling edge cases like even variables divided by 2, and working with symbolic integer types. The solution involves modifying the doit function to reduce coefficients mod q when dealing with integer multiplication, requiring careful mathematical reasoning about when such simplifications are valid.",sympy__sympy-15599,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:34.039084,1,4,18,1.2787536009528289
3,5,1,2,1,1,2,1,1,The problem statement explicitly identifies the exact line that caused the regression and states that `follow_symlinks=False` should be removed. The fix is trivial - just removing a parameter from a function call. The only domain knowledge needed is understanding Python's os.scandir and DirEntry.is_dir() behavior with symlinks.,pytest-dev__pytest-7982,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:42.814212,1,1,2,0.47712125471966244
3,5,1,3,2,1,2,1,2,"The problem statement explicitly provides the exact solution code ('if username is None or password is None: return'), making this trivial to implement. The task requires basic Django authentication backend knowledge but the fix itself is a simple 2-line early return guard clause. The reasoning about why it's needed (avoiding useless DB queries) is clearly explained.",django__django-11451,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:14.967394,1,1,2,0.47712125471966244
2,4,2,3,3,2,2,1,2,"The hints clearly identify the problem (extra <mi> tags wrapping subscript elements) and show what correct output should look like. The fix requires understanding MathML structure and SymPy's printer pattern, but the change is straightforward: remove the outer <mi> container and directly return the msub/msup/msubsup element. The solution involves refactoring one method with clear DOM manipulation logic.",sympy__sympy-15976,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:34.789741,1,2,33,1.5314789170422551
2,4,4,5,4,4,3,0,4,"The solution requires deep knowledge of Django's ORM internals, particularly query compilation, window functions (RowNumber), and prefetch mechanics. The hints mention using Window functions with Rank/partition_by but implementing this requires understanding how to extract slice bounds, construct window expressions with proper ordering, and integrate with the existing prefetch query filtering in multiple related descriptors. This is a non-trivial top-n-per-group SQL pattern that Django's ORM historically didn't support.",django__django-15957,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:34.194179,1,4,33,1.5314789170422551
2,4,2,4,3,2,2,1,3,"The problem clearly states that list is being coerced to tuple and the expected behavior is to preserve input type. The solution uses a well-known Python pattern of `type(value)(...)` to preserve the original container type. However, understanding why this matters in the Django ORM context (specifically for PickledField) and how resolve_lookup_value works requires deep Django internals knowledge.",django__django-12050,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:24.894752,1,1,19,1.3010299956639813
2,4,2,4,4,3,3,0,4,"The task requires deep understanding of Django's prefetch_related internals, specifically how objects are cached and assigned during prefetch operations. The hint points directly to the relevant code location, and the fix is relatively simple (checking if field is cached before overwriting), but understanding WHY this fix works requires understanding the complex interplay between deferred fields, prefetching, and object caching in Django's ORM.",django__django-15280,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:22.062602,1,1,5,0.7781512503836436
1,4,3,4,4,3,3,0,4,"The fix requires deep understanding of pytest's hook system and the test execution lifecycle, particularly how xfail markers are evaluated at different phases (setup vs call). The solution involves reorganizing when xfail marks are evaluated to handle dynamically added markers after test execution, requiring knowledge of pytest internals including _store, hookimpl wrappers, and the runtest protocol. The hint mentions a specific commit as the regression source but doesn't explain the solution approach.",pytest-dev__pytest-7490,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:44.087472,1,2,21,1.3424226808222062
2,4,2,4,3,3,2,0,2,"The problem clearly describes the issue and hints at checking Model._meta.constraints. However, the solution requires knowing Django's internal APIs like `_meta.total_unique_constraints` and understanding how UniqueConstraints work. The actual code change is simple (adding an `and not any()` condition), but finding the right API (`total_unique_constraints`) requires deep Django knowledge.",django__django-13568,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:49.566592,1,1,5,0.7781512503836436
1,4,2,4,3,3,2,1,3,"The problem statement clearly identifies the bug location (get_order_dir) and mentions the field is an OrderBy object instead of a string, giving a vague hint toward the solution. The fix requires understanding Django's ORM internals, specifically the SQL compiler and ordering system. The actual code change is simple - a type check and special handling for OrderBy objects - but finding where to apply it requires navigating Django's query compilation code.",django__django-11555,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:17.060005,1,1,3,0.6020599913279624
2,4,1,3,3,2,2,1,2,"The problem statement clearly identifies that bin_edges are unsorted due to unsorted kmeans centers, which directly hints at the solution (sorting). The fix is trivial - a single line adding `centers.sort()`. However, understanding why kmeans centers might be unsorted even with sorted initialization requires some domain knowledge about clustering algorithms and numpy's digitize requirements.",scikit-learn__scikit-learn-13135,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:48.089736,1,1,2,0.47712125471966244
3,5,3,4,3,3,3,1,3,"The problem statement provides the exact solution code for the core fix (checking __suppress_context__), making the approach clear. However, the gold patch shows additional refactoring beyond the simple fix - extracting methods and restructuring the traceback frame generation loop. This requires understanding Django's debug view internals and Python's exception chaining mechanism (PEP 415), making it moderately complex despite the clear hint.",django__django-13513,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:49.044089,1,4,44,1.6532125137753437
1,4,4,5,4,4,3,0,4,"This task requires deep understanding of Django's ORM internals, specifically the SQL compiler and query construction for union operations with ordering. The fix involves modifying how ORDER BY clauses are handled when columns aren't in the select list - adding them dynamically rather than raising an error. The hint mentions query attribute mutation but doesn't reveal the actual solution of adding missing order columns to the select list.",django__django-10554,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:02.299708,2,2,11,1.0791812460476249
3,5,2,3,2,2,2,1,2,The problem statement explicitly identifies the root cause (boolean dot product returning True instead of 2) and even provides the exact solution approach (convert to int). The fix is straightforward - a dtype check and astype conversion in one location. The main requirement is understanding xarray's weighted operations internals to locate where the fix should go.,pydata__xarray-4075,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:21.288880,1,1,9,1.0
2,4,2,4,3,2,2,1,3,"The problem clearly describes the inconsistency between remove() and cla() behavior regarding unsetting .axes and .figure attributes. The solution requires understanding matplotlib's internal artist management and the __clear method, but the fix itself is straightforward - iterating over children and setting their axes/figure to None before clearing the list. The pattern of cleaning up references during clear operations is standard, but knowing where to make the change requires matplotlib internals knowledge.",matplotlib__matplotlib-24627,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:03.319129,1,1,4,0.6989700043360189
3,5,3,4,3,2,2,1,3,"The problem statement explicitly describes exactly what needs to be done: adjust __eq__, __hash__, and __lt__ to consider the model attribute, with specific guidance about ordering by creation_counter first. This is a well-known pattern for Python equality/hashing, but requires understanding Django's model field internals and abstract model inheritance. The solution involves modifying three related methods with careful attention to edge cases (fields without models).",django__django-13401,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:44.816899,1,1,26,1.4313637641589874
2,4,4,5,4,4,3,0,4,The solution requires deep understanding of NumPy's __array_ufunc__ protocol and how Quantity handles unit conversions. The fix involves wrapping the entire conversion logic in try/except and carefully determining when to return NotImplemented vs re-raise exceptions based on whether other inputs have custom __array_ufunc__ implementations. The hint provides general direction but the actual implementation logic for checking ignored_ufunc types is non-trivial.,astropy__astropy-13977,claude-opus-4-5-20251101,anthropic,2026-01-24T15:43:52.802146,1,1,95,1.9822712330395684
3,5,1,3,2,1,2,1,2,"The task explicitly describes what hook to add (get_inlines) and even links to a PR showing the exact solution. The fix is trivial - just add a new method that returns self.inlines and modify get_inline_instances to call this new method instead of accessing self.inlines directly. This follows a standard Django hook pattern that exists throughout the admin codebase (similar to get_fieldsets, get_ordering, etc.).",django__django-11095,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:06.462040,1,2,6,0.8450980400142568
2,4,2,3,2,2,2,1,2,"The problem clearly states that widget override doesn't work for formfield_for_manytomany() but works for formfield_for_foreignkey(), hinting at the solution pattern. The fix is straightforward - wrap widget assignment logic in a check for 'widget' not in kwargs, which is a common pattern for allowing parameter overrides. Requires Django admin knowledge but the fix follows an established pattern already used elsewhere in the codebase.",django__django-12713,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:32.633448,1,1,30,1.4913616938342726
2,4,2,4,3,3,2,0,2,"The problem clearly identifies that QuerySet.ordered returns True incorrectly for GROUP BY queries with Meta.ordering. The hint directly states 'Meta.ordering doesn't affect GROUP BY queries' and 'We should adjust QuerySet.ordered', pointing to the solution. The fix is simple (adding a check for group_by), but requires understanding Django's ORM internals, specifically how ordering interacts with GROUP BY clauses.",django__django-13417,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:48.338276,1,1,7,0.9030899869919435
2,4,3,4,3,3,2,1,3,"The hints mention that dense matrices were already fixed and SparseMatrix needs a similar fix, pointing toward the solution approach. The fix requires understanding the matrix class hierarchy (col_join, row_join, _eval_col_join) and the special handling of null matrices with zero rows/cols. The actual code change is moderate - replacing a simple boolean check with dimension-aware logic for null matrix handling in two methods.",sympy__sympy-13031,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:23.590899,1,2,12,1.1139433523068367
2,4,1,3,2,2,2,1,2,"The problem clearly states the desired behavior (return oo/-oo for empty Min/Max) and even provides mathematical justification. The solution is trivial - just removing the validation that raises ValueError, allowing the existing LatticeOp parent class to handle empty arguments. The main knowledge needed is understanding that the parent class (LatticeOp) already has identity elements defined that will produce the correct behavior.",sympy__sympy-15809,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:33.520285,1,1,2,0.47712125471966244
2,4,3,4,4,3,3,0,3,"The hints clearly point toward the pivot-finding function needing better zero detection with expand, which matches the gold patch's solution of using `_find_reasonable_pivot` with `_is_zero_after_expand_mul`. However, implementing this requires deep understanding of the Bareiss algorithm, symbolic matrix operations, and SymPy's internal zero-testing mechanisms. The solution involves creating a new zero-testing function and integrating it with the existing pivot-finding infrastructure.",sympy__sympy-13877,claude-opus-4-5-20251101,anthropic,2026-01-24T15:47:28.851552,2,6,34,1.5440680443502757
3,4,2,4,3,3,2,1,3,"The hint explicitly points to the exact solution approach (using ALTER_OPTION_KEYS like state_forwards does) and even links to the relevant code. The fix itself is simple - just 4 lines to iterate over ALTER_OPTION_KEYS and remove options not in the operation. However, understanding Django's migration system internals and how CreateModel.reduce() interacts with AlterModelOptions requires deep framework knowledge.",django__django-13786,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:52.849066,1,1,6,0.8450980400142568
1,4,1,3,2,2,2,1,2,"The problem clearly describes the bug with 'br' and 'Z' file extensions getting incorrect MIME types. The solution is trivial - just adding two new entries to an existing dictionary mapping encoding types to content types. The pattern already exists in the code (gzip, bzip2, xz mappings), making this a straightforward extension requiring basic Django framework knowledge about FileResponse.",django__django-16642,claude-opus-4-5-20251101,anthropic,2026-01-24T15:45:45.277059,1,1,2,0.47712125471966244
3,5,1,3,2,2,2,1,2,"The problem statement explicitly identifies the exact line causing the issue and provides the exact solution (replace `s.replace("".["" , ""["")` with `return s`). The fix is trivial - removing an unnecessary string replacement. The task requires understanding pytest's test collection internals to trace through the code, but the solution itself is straightforward once located.",pytest-dev__pytest-6202,claude-opus-4-5-20251101,anthropic,2026-01-24T15:46:38.571200,1,1,3,0.6020599913279624
2,4,4,4,4,3,3,0,4,"The problem clearly describes the optimization needed (combining DELETE queries with OR), but implementing it requires deep understanding of Django's deletion collector internals. The solution involves significant refactoring: changing data structures to use defaultdict, modifying the signature of related_objects to accept multiple fields, restructuring the collect method to group fast deletes by model, and using reduce with Q objects to build OR predicates. The changes span multiple files and require understanding how Django's ORM deletion cascade logic works.",django__django-11885,claude-opus-4-5-20251101,anthropic,2026-01-24T15:44:23.009438,2,10,130,2.1172712956557644
